par_id	art_id	keyword	country_code	text	label	class	text_len	text_len_binned
165	@@4631773	poor-families	pk	though mani tribe feel need educ girl howev due social pressur lack fund abl fulfil dream far those bypass societ stigma financi downfal face eventu problem nonexist educ institut higher studi though option shift citi tradit bound peopl easier said done despit ngo establish privat school either folk around part trust ngo fee high poor famili simpli afford	0	0	674	(600, 700]
166	@@10032470	refugee	gh	two inmat guantanamo bay detent camp exprison sentenc arusha base intern crimin tribun given refuge statu monitor nation secur two year	0	0	207	(200, 300]
167	@@2352555	disabled	ca	brampton in move mitig cost associ clear debri decemb ice storm committe council march approv ice storm debri remov program low incom senior disabl resid under program pend final ratif council march resid meet elig criterion receiv grant toward ice storm debri clearanc	0	0	437	(400, 500]
168	@@16736225	refugee	ie	detaine offici sourc said interview date pull morn hour us presid donald trump sign execut order suspend us refuge programm day stop visit travel seven muslimmajor countri	0	0	269	(200, 300]
169	@@17665787	disabled	ph	on educ cepe said town negro orient alreadi start put classroom cater disabl west citi elementari school dumaguet citi high school special class pwd well	0	0	248	(200, 300]
170	@@16287924	migrant	pk	earlier indian prime minist narendra modi bharatiya janata parti bjp vow disenfranchis million muslim immigr assam wage polaris elect campaign bid secur power border state	0	0	237	(200, 300]
171	@@18450304	women	bd	i excit see monetari result busi donat toward cooper sinc i also part xosu i interest money go use differ make among woman uganda triplett said	1	0	293	(200, 300]
172	@@4436007	vulnerable	gb	i go separ first husband time feel vulner	0	0	95	(0, 100]
173	@@25764633	migrant	bd	libyan author step effort stem flow migrant help train money europ	0	0	121	(100, 200]
174	@@18961687	vulnerable	nz	thi employe vulner posit workplac rendl explain if employe take duti absenc employ may decid longer need posit	0	0	261	(200, 300]
175	@@15817186	vulnerable	lk	accord mr shantha wife hous destroy due landslid still intact howev author order leav area hous fell high risk zone could vulner landslid	0	0	256	(200, 300]
176	@@16541896	in-need	lk	meanwhil fast bowler nuwan pradeep open dhanuskha gunathilaka expect return home sri lanka today sri lanka cricket said player need rest recov injuri	0	0	213	(200, 300]
177	@@16626471	immigrant	in	the unit state nation immigr proud note we need keep countri safe focus peopl actual pose threat we also keep door open refuge need help that	1	0	310	(300, 400]
178	@@25246767	refugee	ke	unhcr gave report state refuge worldwid wednesday world refuge day mark	0	0	101	(100, 200]
179	@@15574765	women	ca	jenni neal region director grandmoth advocaci network saskatchewan manitoba display orang scarf sculptur prairi wind river land thursday novemb promot day orang rais awar violenc womengreg pender the starphoenix	1	0	313	(300, 400]
180	@@4703243	in-need	jm	but mckenzi said addit deterior hous stock need replenish physic infrastructur constitu need urgent improv	0	0	182	(100, 200]
181	@@4533263	immigrant	jm	a featur cookbook offer glimps caribbean histori illustr histor event dictat food dish found today tabl each dish view window colour histori island those glimps also illustr modern caribbean cuisin eclect blend cook cultur techniqu major cuisin world the reason simpl dure past year island visit wave conqueror explor buccan pirat trader missionari nativ indian spanish french british land owner african slave indentur chines east indian dutch irish french german jewish lebanes portugues scottish immigr all contribut food spice cook method time meld combin becom bold uniqu cuisin	0	0	939	(900, 1000]
182	@@20662129	migrant	ie	he mani interest one music he play piano he wrote sever song convey long home emigr among galway bay	1	0	170	(100, 200]
183	@@10233119	hopeless	sg	maxi when i act i tri put person side charact i guess i silli like charact i kind hopeless romant way	0	0	150	(100, 200]
184	@@19174796	refugee	us	today unanim suprem court decis clear victori nation secur it allow travel suspens six terrorpron countri refuge suspens becom larg effect presid donald trump said statement	0	0	265	(200, 300]
185	@@15348325	hopeless	in	also i see peopl critic ashwin whi yasir shah go wicketless nd eng v pak test fact bowler bowl well pair steyn morkel wasim waquar anderson broad if jadeja choke one end ashwin effect yasir could nt pick wicket pak bowler bowl hopelessli anyway i worri indian wicket today except rahan moreov look like result batsman tri forc run cook defens mindset field alway go happen	0	0	599	(500, 600]
186	@@9902804	in-need	pk	karachi one reason convict rate countri compar low judici system need reform observ former suprem court judg rehmat hussain jafferi thursday	0	0	213	(200, 300]
187	@@24814760	in-need	bd	we share global respons respond crisi we commend other act compassion gener way especi govern bangladesh host commun region continu provid safe refug neighbour need said	1	0	290	(200, 300]
188	@@8378618	disabled	za	although disappoint interim relief part a grant encourag note learn judg found matter great public import clearli urgent in addit learn judg fact found hsf ful demonstr strong prospect success merit review part b minist polic probabl disabl make ration decis appoint majgen ntlemeza	0	0	487	(400, 500]
189	@@10290840	poor-families	bd	rab sourc said salma use collect babi poor famili trick sell other	0	0	111	(100, 200]
190	@@20792031	in-need	pk	pop star marc anthoni born new york whose parent puerto rico sent blister tweet aim us presid tell shut nfl do someth peopl need puertorico we american citizen	0	0	268	(200, 300]
191	@@10035251	migrant	bd	he said migrant disori three day walk taken costa rica hondura accord new york time report	0	0	162	(100, 200]
192	@@22487752	refugee	hk	for sever week hundr refuge occupi detent centr manu island papua new guinea png the centr close octob deem illeg png court on novemb polic assault centr took occupi away violenc	0	0	298	(200, 300]
193	@@14611763	disabled	my	sever victim perman disabl includ leg amput shot said	0	0	128	(100, 200]
194	@@7480261	poor-families	ie	sadli mani bodi civilian kill rise never claim author laid citi hall poor famili mean buri love one	1	0	190	(100, 200]
195	@@4478900	homeless	gb	hous minist grant shapp ad the plight homeless peopl mind year round christma	1	0	133	(100, 200]
196	@@3889314	in-need	ie	meanwhil loo bridg killarney water rescu crew evacu elderli coupl flood home they ill need medic attent said john oloughlin killarney water rescu	0	0	228	(200, 300]
197	@@7384248	vulnerable	us	it understand want protect one home famili conflict must ralli togeth human understand respons help world vulner surviv rebuild life there hundr thousand refuge want noth safe place famili they travel incred danger circumst avoid live place ravag war terror their suffer someth understand the countri neighbor syria jordan lebanon turkey iraq alreadi taken million peopl take	1	0	674	(600, 700]
198	@@20244268	vulnerable	lk	violenc one challeng problem time it nt matter part world live the unfortun realiti violenc spur terror gone global everi human equal suscept vulner feroc lieut gen senanayak said	0	0	327	(300, 400]
199	@@22957827	homeless	ca	pierr gregoir die last feb overdos age part innu nation gregoir aspir musician muchlov fixtur queen bathurst area he one peopl believ die result issu tie homeless accord figur releas toronto public health friday suppli photo	0	0	352	(300, 400]
200	@@21821228	refugee	bd	hasina said bangladesh hand draft deal myanmar quick repatri rohingya refuge both countri examin discuss	0	0	169	(100, 200]
201	@@25319981	in-need	lk	we came power govern countri yahapalanaya concept we nt govern countri kill hurt peopl no one allow establish militari dictatorship countri as buddhist countri follow buddhist ethic sinc birth we need militari dictatorship we must stand want establish hitler type leadership disregard race religion we afraid make decis when i minist port i afraid sack thief i follow procedur petroleum ministri	0	0	640	(600, 700]
202	@@25238669	migrant	au	us presid donald trump say sign execut order end migrant famili separ	0	0	96	(0, 100]
203	@@17188116	in-need	ng	the presid ufuoma fish farmer associ model sub west african region farmer oper cluster told correspond associ capabl meet protein need deltan given desir support	0	0	265	(200, 300]
204	@@3136730	poor-families	za	and guardian written tunisian is volunt come middl class rather work class poor famili	0	0	138	(100, 200]
205	@@16987193	immigrant	my	us european offici remain deepli worri say unrel russian action includ cyber attack fake news report support rightw parti aim boost elect prospect antiimmigr politician franc germani netherland undermin popular support european union nato	0	0	362	(300, 400]
206	@@25312066	refugee	hk	smyth told hkfp the biggest challeng work polici i think refuge come asylum seeker unabl work kid kid stateless that realli caus lot stress commun	1	0	270	(200, 300]
207	@@26172674	in-need	au	in peopl pack hamper foodbank provid need holiday season	0	0	120	(100, 200]
208	@@22311635	homeless	za	over next week i assur homeless beggar fill street day and come new year eve long street turn war zone	0	0	176	(100, 200]
209	@@25465205	poor-families	za	thi spell bad news south african impact poor famili even wors thi increas fuel price creat level hardship group alreadi suffer high level unemploy stagnant declin real wage said	0	0	285	(200, 300]
